attributes;image_url;unit;category;article;sale_price;price;name;url;weight
Белки: ;/imgs/products_w/11868/anatomicheskaya-podushka-ekotekstil-larson-air---60h40h9-11-sm-1.1625066069.jpg;шт;Хозяйственные товары  | Подарочные наборы;11868;;4650;Анатомическая подушка Экотекстиль Larson Air - 60Х40Х9/11 см;anatomicheskaya-podushka-ekotekstil-larson-air---60h40h9-11-sm.html;1
Белки: 2.76;/imgs/products_w/863/pyure-yabloko-i-banan-s-yogurtom-s-6-mesyacev--fleur-alpine---120-g-1.jpg;шт;Детское питание;863;;145.5;Пюре Яблоко и банан с йогуртом с 6 месяцев, Fleur Alpine - 120 г;pyure-yabloko-i-banan-s-yogurtom-s-6-mesyacev--fleur-alpine---120-g.html;1
Белки: 0,4;/imgs/products_w/9571/adygeyskaya-sol-1.jpg;шт;Мука, соль, сахар, сода;9571;;212.32;Адыгейская соль Ecomarket.ru ~ 90 г;adygeyskaya-sol-ecomarket-ru---90-g.html;1
Белки: ;/imgs/products_w/875/sredstvo-d-mytya-posudy-baby-700-ml--attitude-1.jpg;шт;Бытовая химия;875;;667.8;"Средство для мытья посуды ""Eco Baby"", ATTITUDE - 700 мл";sredstvo-dlya-mytya-posudy-eco-baby--attitude---700-ml.html;1
Белки: ;/imgs/products_w/11627/shampun-i-kondicioner-2-v-1--s-kalenduloy-dlya-detey-mumma-love-organics-1.1623422604.png;шт;Гигиена и уход;11627;;960;Шампунь и кондиционер 2 в 1  с календулой для детей, Mumma Love Organics - 200 мл;shampun-i-kondicioner-2-v-1--s-kalenduloy-dlya-detey-mumma-love-organics.html;1
Белки: 6,2;/imgs/products_w/2416/alani-persik---500-gr--armeniya-1.1611829691.jpg;шт;Восточные сладости ;2416;;728.8;Алани персик из Армении Ecomarket.ru - 500 г;alani-persik-iz-armenii-ecomarket-ru---500-g.html;1
Белки: 10.9;/imgs/products_w/4981/grechishnaya-belaya-shokoladnaya-pasta--natures-own-factory---120-g-1.jpg;шт;Ореховые пасты и сиропы;4981;;425.6;Гречишная белая шоколадная паста, Nature's Own Factory - 120 г;grechishnaya-belaya-shokoladnaya-pasta--natures-own-factory---120-g.html;1
Белки: ;/imgs/products_w/894/kakao-poroshok-alce-nero-premium-bio---75-g-1.jpg;шт;Какао и горячий шоколад;894;;375.5;Какао-порошок Alce Nero премиум BIO ~ 75 г;kakao-poroshok-alce-nero-premium-bio---75-g.html;1
Белки: ;/imgs/products_w/6531/kovrik-dlya-domashnih-trenazherov-proxima-mat1801-a-1.jpg;шт;Аксессуары для спорта;6531;;895.6;Коврик для домашних тренажёров Proxima MAT1801-A;kovrik-dlya-domashnih-trenazherov-proxima-mat1801-a.html;1
Белки: ;/imgs/products_w/12675/farsh-iz-myakoti-podrostkovoy-telyatiny-ohl--ecomarket-ru---500-g-1.jpg;кг;Говядина и баранина;12675;;798.5;Фарш из мякоти подростковой телятины Халяль Ecomarket.ru ~ 500 г;farsh-iz-myakoti-podrostkovoy-telyatiny-ohl--ecomarket-ru---500-g.html;0.5
Белки: ;/imgs/products_w/7049/chay-azerchay-buket-chernyy-krupnolistovoy---200-g-1.jpg;шт;Чай;7049;275.3;275;Чай Азерчай Букет чёрный крупнолистовой ~ 200 г;chay-azerchay-buket-chernyy-krupnolistovoy---200-g.html;1
Белки: 13.5;/imgs/products_w/3982/makaronnye-izdeliya-lingvini--pasta-rey---500-g--1.jpg;шт;Макаронные изделия ;3982;;195.3;Макаронные изделия Лингвини, Pasta Rey - 500 г;makaronnye-izdeliya-lingvini--pasta-rey---500-g.html;1
Белки: 5,6;/imgs/products_w/8848/baton-nareznoy---350-g-1.jpg;шт;Хлеб, хлебцы и сухари;8848;;89.8;Батон нарезной Ecomarket.ru ~ 350 г;baton-nareznoy-ecomarket-ru---350-g.html;1
Белки: ;/imgs/products_w/401/hlopya-ovsyanye-bio-vila-natura---500-g--1.jpg;шт;Крупы, бобовые и смеси;401;;216.8;Хлопья овсяные BIO, Vila Natura - 500 г;hlopya-ovsyanye-bio--vila-natura---500-g.html;1
Белки: ;/imgs/products_w/8338/zubnaya-pasta-president-white---75-ml-1.1609325316.jpg;шт;Уход за полостью рта;8338;;357.7;Зубная паста President White - 75 мл;zubnaya-pasta-president-white---75-ml.html;1
Белки: 15.3;/imgs/products_w/1686/zakuska-pashtet-iz-semechek-gribnoy--200-gr--volkomolko-1.jpg;шт;Бакалея vegan;1686;;169.2;Паштет из семечек грибной, Volko Molko - 200 г;zakuska-pashtet-iz-semechek-gribnoy---200-g-volkomolko.html;1
Белки: 12.9;/imgs/products_w/409/hlebnye-palochki-grissini-s-kinoa---125-g-1.jpg;шт;Гриссини и фокачча ;409;;239.3;Хлебные палочки Гриссини с киноа - 125 г;hlebnye-palochki-grissini-s-kinoa---125-g.html;1
Белки: ;/imgs/products_w/7076/nektar-iz-vishni-cherry-nectar-sipan---750-ml--1.jpg;шт;Соки и нектары;7076;;135.8;Нектар из вишни, Cherry Nectar Sipan - 750 мл;nektar-iz-vishni--cherry-nectar-sipan---750-ml.html;1
Белки: ;/imgs/products_w/12456/napolnitel-dlya-kontrolya-za-zdorovem-7-l---1.jpg;шт;Наполнители и пленки;12456;;1210.84;Наполнитель для контроля за здоровьем Happy Pet  - 7 л Япония;napolnitel-dlya-kontrolya-za-zdorovem-happy-pet----7-l-yaponiya.html;1
Белки: ;/imgs/products_w/12466/poke-s-lososem---375g-1.jpg;шт;Ресторан Ecomarket | Салаты и готовые блюда;12466;545.5;498.5;Поке с лососем - 375г;poke-s-lososem---375g.html;1
Белки: 23,5;/imgs/products_w/11955/syr-mocarella-palochki-bondzhorno--45--0-12-kg--t-f-1.jpg;шт;Сыры ;11955;159.9;159.9;Сыр Моцарелла палочки 45%, Бонджорно - 120 г;syr-mocarella-palochki-bondzhorno--45--0-12-kg--t-f.html;1
Белки: 20,26;/imgs/products_w/9145/losos-file-ohl--ecomarket-ru---1-5-kg-1.jpg;кг;Рыба и морепродукты;9145;;4336.36;Лосось филе охл. Ecomarket.ru ~ 1,7 кг;losos-file-ohl--ecomarket-ru---1-7-kg.html;1.7
Белки: 8,27 ;/imgs/products_w/6843/tvorozhnoe-kolechko-ecomarket-ru---150-g-1.jpeg;шт;Выпечка и пахлава;6843;;148.8;Творожное колечко Ecomarket.ru ~ 150 г;tvorozhnoe-kolechko-ecomarket-ru---150-g.html;1
Белки: 0;/imgs/products_w/3516/karibu-kombucha-kedr-tarhun---330-ml--1.jpg;шт;Холодный чай, квас;3516;135.7;135.7;Карибу комбуча Кедр-тархун - 330 мл;karibu-kombucha-kedr-tarhun---330-ml.html;1
Белки: ;/imgs/products_w/11709/grechishnye-vafli-s-grechishnym-molochnym--shokoladom--nature-s-own-factory---20-g-1.jpg;шт;Шоколад и батончики;11709;;74.8;Гречишные вафли с гречишным молочным  шоколадом, Nature’s own factory - 20 г;grechishnye-vafli-s-grechishnym-molochnym--shokoladom--nature-s-own-factory---20-g.html;1
Белки: 18;/imgs/products_w/10692/brusketta-iz-vyalenyh-tomatov-s-orehom-keshyu---190-g-1.jpeg;шт;Соусы, кетчупы ;10692;;300.7;Брускетта из вяленых томатов с орехом кешью - 190 г;brusketta-iz-vyalenyh-tomatov-s-orehom-keshyu---190-g.html;1
Белки: 0,9 г.;/imgs/products_w/458/apelsiny-premium---500-g-1.jpg;кг;Фрукты;458;;125.45;Апельсины Премиум ~ 500 г;apelsiny-premium---500-g.html;0.5
Белки: 0 г.;/imgs/products_w/1744/krem-med-s-chernikoy-ecomarket-ru---490-g-1.jpg;шт;Мёд и урбеч;1744;;495.3;Крем-мед с черникой Ecomarket.ru - 490 г;krem-med-s-chernikoy-ecomarket-ru---490-g.html;1
Белки: 47.5;/imgs/products_w/1243/mindalnyy-protein-200-gr--organik-1.jpg;шт;Суперфуды  | Суперфуды и протеины ;1243;;1145.8;Протеин Миндальный - 200 г;mindalnyy-protein---200-g-organik-ufeelgood-.html;1
Белки: 2;/imgs/products_w/10471/fasol-zelenaya-b-z--400-g-1.jpeg;шт;Овощи и смеси;10471;;106.5;Фасоль зеленая зам. Ecomarket.ru  -  400 г;fasol-zelenaya-b-z--400-g.html;1
Белки: 4,59;/imgs/products_w/12264/smes-dlya-blinov-vanilnaya--12-blinchikov--ecomarket-ru---900-ml-1.jpg;шт;Только приготовить ;12264;;215.8;Смесь для блинов ванильная (12 блинчиков) Ecomarket.ru - 900 мл;smes-dlya-blinov-vanilnaya--12-blinchikov--ecomarket-ru---900-ml.html;1
Белки: ;/imgs/products_w/9210/napitok-s--pellegrino--momenti-klementin-persik-gazirovannyy---330-ml-1.jpg;шт;Газировка и лимонады;9210;;95.8;Напиток S. Pellegrino  Моменти Клементин Персик газированный ~ 330 мл;napitok-s--pellegrino--momenti-klementin-persik-gazirovannyy---330-ml.html;1
Белки: 10.2;/imgs/products_w/2046/pelmeni-ruchnoy-lepki-iz-myasa-govyadiny---600-gr--ekomarket-1.jpg;шт;Пельмени и вареники;2046;;495.5;Пельмени ручной лепки из мяса говядины Ecomarket.ru - 600 г;pelmeni-ruchnoy-lepki-iz-myasa-govyadiny-ecomarket-ru---600-g.html;1
Белки: 20;/imgs/products_w/11086/befstroganov-iz-govyadiny-ohl--ecomarket-ru---500-g-1.1622026702.jpeg;кг;Говядина и баранина;11086;;475.35;Бефстроганов из говядины Халяль охл. ~ 500 г;befstroganov-iz-govyadiny-halyal-ohl----500-g.html;0.5
Белки: 2.3 г;/imgs/products_w/9302/panakota-veganskaya-s-seminami-chia---200-gr--1.jpeg;шт;Торты и пирожные | Йогурты, мороженое vegan;9302;;325.8;Панна-котта веганская с семенами чиа Ecomarket.ru - 200 г;panna-kotta-veganskaya-s-semenami-chia-ecomarket-ru---200-g.html;1
Белки: 18;/imgs/products_w/5734/osetr-v-sobstvennom-soku-naturalnyy---240-g-1.jpg;шт;Паштеты и консервы;5734;;555.95;Осетр в собственном соку натуральный ~ 240 г;osetr-v-sobstvennom-soku-naturalnyy---240-g.html;1
Белки: ;/imgs/products_w/1164/zubnoy-poroshok-ukreplyayuschiy-kalendula--mi-ko---35-g-1.jpg;шт;Уход за полостью рта;1164;;185.8;Зубной порошок укрепляющий Календула, Mi&ko ~ 35 г;zubnoy-poroshok-ukreplyayuschiy-kalendula--mi-ko---35-g.html;1
Белки: 0;/imgs/products_w/514/maslo-syrodavlennoe-kedrovoe-250-ml-trawa-1.jpg;шт;Масло и уксус;514;;1736.2;Масло сыродавленное кедровое, TRAWA - 250 мл;maslo-syrodavlennoe-kedrovoe--trawa---250-ml.html;1
Белки: ;/imgs/products_w/3844/sok-tykvennyy-organicheskiy-ecomarket-ru---500-ml--1.1612996359.jpg;шт;Соки и нектары;3844;;169.5;Сок тыквенный органический Ecomarket.ru - 500 мл;sok-tykvennyy-organicheskiy-ecomarket-ru---500-ml.html;1
Белки: 3,62 г.;/imgs/products_w/7688/chernosliv-sushenyy---200-g-1.jpg;шт;Сухофрукты и цукаты;7688;;225.7;Чернослив сушёный Ecomarket.ru - 200 г;chernosliv-sushenyy-ecomarket-ru---200-g.html;1
Белки: 8,9 г.;/imgs/products_w/7443/kasha-risovaya-s-malinoy-bez-glyutena-semix---65-g-1.jpg;шт;Каша, мюсли, гранола;7443;;75.2;Каша рисовая с малиной без глютена, SEMIX - 65 г;kasha-risovaya-s-malinoy-bez-glyutena--semix---65-g.html;1
Белки: 16;/imgs/products_w/8726/kotleta-dlya-burgera-telyachya---200-gr-1.1610453999.jpg;шт;Говядина и баранина;8726;265.9;265.9;Котлета для бургера телячья Халяль Ecomarket.ru - 200 г;kotleta-dlya-burgera-telyachya-ohl--ecomarket-ru---200-g.html;1
Белки: 6 ;/imgs/products_w/1303/yogurt-grecheskiy-s-nachinkoy-mango-marakuyya-chia-125-g-1.jpg;шт;Йогурты и кисломолочные;1303;;59.99;Йогурт Греческий с начинкой Манго-маракуйя-чиа 3%  - 125 г;yogurt-grecheskiy-s-nachinkoy-mango-marakuyya-chia-3-----125-g.html;1
Белки: 11.0;/imgs/products_w/7705/priprava-dlya-kuricy-i-steyka-santa-maria---75-g-1.jpg;шт;Приправы и специи;7705;;425.65;Приправа для курицы и стейка Santa Maria ~ 75 г;priprava-dlya-kuricy-i-steyka-santa-maria---75-g.html;1
Белки: ;/imgs/products_w/2845/kofe-molotyy-amaretto-coffee--musetti---125-g-1.jpg;шт;Кофе и цикорий;2845;;485.5;сКофе молотый Amaretto Coffee, Musetti - 125 г;kofe-molotyy-amaretto-coffee--musetti---125-g.html;1
Белки: ;/imgs/products_w/5406/vlazhnaya-tualetnaya-bumaga-romashka---42-sht---1.jpg;шт;Предметы личной гигиены;5406;;195.7;Влажная туалетная бумага Ромашка ~ 42 шт.;vlazhnaya-tualetnaya-bumaga-romashka---42-sht--.html;1
Белки: 4;/imgs/products_w/6174/pechen-osetra-ecofood---240-g-1.jpg;шт;Паштеты и консервы;6174;;625.95;Печень осетра EcoFood ~ 240 г;pechen-osetra-ecofood---240-g.html;1
Белки: ;/imgs/products_w/12575/olivki-kalamata-s-kostochkoy-ecomarket-ru-200-g---2-sht-1.jpg;шт;Овощные консервы;12575;;414.12;Оливки Каламата с косточкой Ecomarket.ru 200 г - 2 шт;olivki-kalamata-s-kostochkoy-ecomarket-ru-200-g---2-sht.html;1
Белки: 0.4;/imgs/products_w/5415/napitok-mindalnyy-bez-sahara-alpro--1-l-1.jpg;шт;Напитки vegan;5415;;335.5;Напиток миндальный без сахара, ALPRO - 1 л;napitok-mindalnyy-bez-sahara--alpro---1-l.html;1
Белки: 10.8;/imgs/products_w/9257/tvorozhnaya-massa-s-vishney---350-g-1.jpg;шт;Масло, творог, сметана;9257;;325.5;Творожная масса с вишней Ecomarket.ru - 350 г;tvorozhnaya-massa-s-vishney-ecomarket-ru---350-g.html;1
Белки: ;/imgs/products_w/1849/morozhenoe-sorbet-ekzoticheskaya-marakuyya--amore---300-ml--1.jpg;шт;Мороженое;1849;395.8;395;Мороженое сорбет Экзотическая маракуйя, Amore - 300 мл;morozhenoe-sorbet-ekzoticheskaya-marakuyya--amore---300-ml.html;1
Белки: 7,2;/imgs/products_w/10556/salat-seld-pod-shuboy-ecomarket-ru---200-g-1.jpeg;шт;Салаты и готовые блюда;10556;;195.8;Салат Сельдь под шубой Ecomarket.ru - 200 г;salat-seld-pod-shuboy-ecomarket-ru---200-g.html;1
Белки: 5.1;/imgs/products_w/3392/kokos-v-beloy-shokoladnoy-glazuri---120-g-1.jpg;шт;Сухофрукты в шоколаде ;3392;;135.7;Кокос в белой шоколадной глазури Ecomarket.ru ~ 120 г;kokos-v-beloy-shokoladnoy-glazuri-ecomarket-ru---120-g.html;1
Белки: 12;/imgs/products_w/5448/pelmeni-kurze-ruchnoy-lepki-iz-myasa-indeyki---600-g-1.jpg;шт;Пельмени и вареники;5448;;495.5;Пельмени курзе ручной лепки из мяса индейки Ecomarket.ru ~ 600 г;pelmeni-kurze-ruchnoy-lepki-iz-myasa-indeyki-ecomarket-ru---600-g.html;1
Белки: 13.3;/imgs/products_w/75/makaronnye-izdeliya-lapsha-soba-iz-grechihi--mai-xiang-cun---300-g--1.jpg;шт;Макаронные изделия ;75;;88.6;Макаронные изделия Лапша Соба из гречихи, MAI XIANG CUN - 300 г;makaronnye-izdeliya-lapsha-soba-iz-grechihi--mai-xiang-cun---300-g.html;1
Белки: 17,8 г.;/imgs/products_w/77/funduk-zharenyy---500-g--semushka-1.1612348193.jpg;шт;Семена и орехи;77;;656.5;Фундук жареный - 500 г;funduk-zharenyy---500-g-semushka.html;1
Белки: 16;/imgs/products_w/78/hlopya-ovsyanye-bez-glyutena-bio--semix---300-g-1.jpg;шт;Крупы, бобовые и смеси;78;;185.8;Хлопья овсяные без глютена BIO, Semix - 300 г;hlopya-ovsyanye-bez-glyutena-bio--semix---300-g.html;1
Белки: 0;/imgs/products_w/3407/holodnyy-grechishnyy-chaynyy-napitok-malina--natures-own-factory---250-ml--1.jpg;шт;Холодный чай, квас;3407;;95.8;Холодный гречишный чайный напиток Малина, Nature's Own Factory - 250 мл;holodnyy-grechishnyy-chaynyy-napitok-malina--natures-own-factory---250-ml.html;1
Белки: ;/imgs/products_w/5204/detskaya-penka-dlya-mytya-volos-i-tela-grushevyy-nektar-attitude-baby-leaves---295-ml--1.jpg;шт;Гигиена и уход;5204;;1087.8;Детская пенка для мытья волос и тела Грушевый нектар, ATTITUDE Baby Leaves - 295 мл;detskaya-penka-dlya-mytya-volos-i-tela-grushevyy-nektar--attitude-baby-leaves---295-ml.html;1
Белки: 20.5;/imgs/products_w/4949/nut---400-g-1.jpg;шт;Крупы, бобовые и смеси | Бакалея vegan;4949;199.5;199.5;Нут, ARIVERA ~ 400 г;nut--arivera---400-g.html;1
Белки: 0;/imgs/products_w/2653/varene-greckiy-oreh-ecomarket-ru---300-g-1.jpeg;шт;Варенье и джем;2653;;245.45;Варенье Грецкий орех Ecomarket.ru - 300 г;varene-greckiy-oreh-ecomarket-ru---300-g.html;1
